Image1,Image2,Angle1_deg,Angle2_deg,Delta_deg
t1t2_lbl_0344.png,t1t2_lbl_0345.png,-165.95,-172.64,-6.69
t1t2_lbl_0345.png,t1t2_lbl_0346.png,-172.64,-163.91,8.72
t1t2_lbl_0346.png,t1t2_lbl_0347.png,-163.91,-158.95,4.97
t1t2_lbl_0347.png,t1t2_lbl_0348.png,-158.95,-161.76,-2.81
t1t2_lbl_0348.png,t1t2_lbl_0349.png,-161.76,-155.39,6.37
t1t2_lbl_0349.png,t1t2_lbl_0350.png,-155.39,-175.29,-19.90
t1t2_lbl_0350.png,t1t2_lbl_0351.png,-175.29,-171.23,4.06
t1t2_lbl_0351.png,t1t2_lbl_0352.png,-171.23,-171.31,-0.08
t1t2_lbl_0352.png,t1t2_lbl_0353.png,-171.31,-168.38,2.92
t1t2_lbl_0353.png,t1t2_lbl_0354.png,-168.38,-161.53,6.85
t1t2_lbl_0354.png,t1t2_lbl_0355.png,-161.53,-161.78,-0.25
t1t2_lbl_0355.png,t1t2_lbl_0356.png,-161.78,-160.16,1.62
t1t2_lbl_0356.png,t1t2_lbl_0357.png,-160.16,-171.14,-10.98
t1t2_lbl_0357.png,t1t2_lbl_0358.png,-171.14,-153.21,17.93
t1t2_lbl_0358.png,t1t2_lbl_0359.png,-153.21,-164.97,-11.76
t1t2_lbl_0359.png,t1t2_lbl_0360.png,-164.97,-168.95,-3.98
t1t2_lbl_0360.png,t1t2_lbl_0361.png,-168.95,-174.74,-5.79
t1t2_lbl_0361.png,t1t2_lbl_0362.png,-174.74,-169.37,5.37
t1t2_lbl_0362.png,t1t2_lbl_0363.png,-169.37,-165.35,4.03
t1t2_lbl_0363.png,t1t2_lbl_0364.png,-165.35,-165.83,-0.49
t1t2_lbl_0364.png,t1t2_lbl_0365.png,-165.83,-167.42,-1.58
t1t2_lbl_0365.png,t1t2_lbl_0366.png,-167.42,-167.50,-0.09
t1t2_lbl_0366.png,t1t2_lbl_0367.png,-167.50,-165.20,2.31
t1t2_lbl_0367.png,t1t2_lbl_0368.png,-165.20,-172.64,-7.44
t1t2_lbl_0368.png,t1t2_lbl_0369.png,-172.64,-165.20,7.44
t1t2_lbl_0369.png,t1t2_lbl_0370.png,-165.20,-178.26,-13.06
t1t2_lbl_0370.png,t1t2_lbl_0371.png,-178.26,-155.89,22.37
t1t2_lbl_0371.png,t1t2_lbl_0372.png,-155.89,-160.69,-4.80
t1t2_lbl_0372.png,t1t2_lbl_0373.png,-160.69,-169.66,-8.97
t1t2_lbl_0373.png,t1t2_lbl_0374.png,-169.66,-163.01,6.66
t1t2_lbl_0374.png,t1t2_lbl_0375.png,-163.01,-166.40,-3.39
t1t2_lbl_0375.png,t1t2_lbl_0376.png,-166.40,-168.54,-2.14
t1t2_lbl_0376.png,t1t2_lbl_0377.png,-168.54,-166.34,2.20
t1t2_lbl_0377.png,t1t2_lbl_0378.png,-166.34,-157.65,8.70
t1t2_lbl_0378.png,t1t2_lbl_0379.png,-157.65,-172.66,-15.01
t1t2_lbl_0379.png,t1t2_lbl_0380.png,-172.66,-168.83,3.83
t1t2_lbl_0380.png,t1t2_lbl_0381.png,-168.83,-168.10,0.73
t1t2_lbl_0381.png,t1t2_lbl_0382.png,-168.10,-168.10,0.01
t1t2_lbl_0382.png,t1t2_lbl_0383.png,-168.10,-166.21,1.89
t1t2_lbl_0383.png,t1t2_lbl_0384.png,-166.21,-174.71,-8.50
t1t2_lbl_0384.png,t1t2_lbl_0385.png,-174.71,-162.13,12.57
t1t2_lbl_0385.png,t1t2_lbl_0386.png,-162.13,-170.97,-8.83
t1t2_lbl_0386.png,t1t2_lbl_0387.png,-170.97,-168.39,2.57
t1t2_lbl_0387.png,t1t2_lbl_0388.png,-168.39,-168.11,0.29
t1t2_lbl_0388.png,t1t2_lbl_0389.png,-168.11,-164.77,3.34
t1t2_lbl_0389.png,t1t2_lbl_0390.png,-164.77,-164.93,-0.16
t1t2_lbl_0390.png,t1t2_lbl_0391.png,-164.93,-164.29,0.64
t1t2_lbl_0391.png,t1t2_lbl_0392.png,-164.29,-170.46,-6.17
t1t2_lbl_0392.png,t1t2_lbl_0393.png,-170.46,-164.42,6.04
t1t2_lbl_0393.png,t1t2_lbl_0394.png,-164.42,-171.01,-6.59
t1t2_lbl_0394.png,t1t2_lbl_0395.png,-171.01,-153.37,17.63
t1t2_lbl_0395.png,t1t2_lbl_0396.png,-153.37,-168.21,-14.83
t1t2_lbl_0396.png,t1t2_lbl_0397.png,-168.21,-168.76,-0.55
t1t2_lbl_0397.png,t1t2_lbl_0398.png,-168.76,-161.98,6.78
t1t2_lbl_0398.png,t1t2_lbl_0399.png,-161.98,-164.79,-2.81
t1t2_lbl_0399.png,t1t2_lbl_0400.png,-164.79,-165.82,-1.03
t1t2_lbl_0400.png,t1t2_lbl_0401.png,-165.82,-156.65,9.17
t1t2_lbl_0401.png,t1t2_lbl_0402.png,-156.65,-170.28,-13.63
t1t2_lbl_0402.png,t1t2_lbl_0403.png,-170.28,-161.86,8.42
t1t2_lbl_0403.png,t1t2_lbl_0404.png,-161.86,-169.06,-7.20
t1t2_lbl_0404.png,t1t2_lbl_0405.png,-169.06,-165.36,3.70
t1t2_lbl_0405.png,t1t2_lbl_0406.png,-165.36,-160.62,4.74
t1t2_lbl_0406.png,t1t2_lbl_0407.png,-160.62,-158.27,2.35
t1t2_lbl_0407.png,t1t2_lbl_0408.png,-158.27,-166.10,-7.83
t1t2_lbl_0408.png,t1t2_lbl_0409.png,-166.10,-163.24,2.85
t1t2_lbl_0409.png,t1t2_lbl_0410.png,-163.24,-164.16,-0.92
t1t2_lbl_0410.png,t1t2_lbl_0411.png,-164.16,-165.65,-1.49
t1t2_lbl_0411.png,t1t2_lbl_0412.png,-165.65,-169.01,-3.35
t1t2_lbl_0412.png,t1t2_lbl_0413.png,-169.01,-155.91,13.10
t1t2_lbl_0413.png,t1t2_lbl_0414.png,-155.91,-159.71,-3.80
t1t2_lbl_0414.png,t1t2_lbl_0415.png,-159.71,-170.30,-10.59
t1t2_lbl_0415.png,t1t2_lbl_0416.png,-170.30,-157.08,13.22
t1t2_lbl_0416.png,t1t2_lbl_0417.png,-157.08,-158.75,-1.67
t1t2_lbl_0417.png,t1t2_lbl_0418.png,-158.75,-160.45,-1.70
t1t2_lbl_0418.png,t1t2_lbl_0419.png,-160.45,-170.17,-9.72
t1t2_lbl_0419.png,t1t2_lbl_0420.png,-170.17,-163.74,6.43
t1t2_lbl_0420.png,t1t2_lbl_0421.png,-163.74,-158.43,5.31
t1t2_lbl_0421.png,t1t2_lbl_0422.png,-158.43,-166.98,-8.55
t1t2_lbl_0422.png,t1t2_lbl_0423.png,-166.98,-161.99,4.99
t1t2_lbl_0423.png,t1t2_lbl_0424.png,-161.99,-160.14,1.86
t1t2_lbl_0424.png,t1t2_lbl_0425.png,-160.14,-161.55,-1.41
t1t2_lbl_0425.png,t1t2_lbl_0426.png,-161.55,-159.88,1.67
t1t2_lbl_0426.png,t1t2_lbl_0427.png,-159.88,-155.82,4.06
t1t2_lbl_0427.png,t1t2_lbl_0428.png,-155.82,-155.08,0.74
t1t2_lbl_0428.png,t1t2_lbl_0429.png,-155.08,-159.67,-4.58
t1t2_lbl_0429.png,t1t2_lbl_0430.png,-159.67,-154.72,4.95
t1t2_lbl_0430.png,t1t2_lbl_0431.png,-154.72,-166.92,-12.20
t1t2_lbl_0431.png,t1t2_lbl_0432.png,-166.92,-162.51,4.40
t1t2_lbl_0432.png,t1t2_lbl_0433.png,-162.51,-155.53,6.98
t1t2_lbl_0433.png,t1t2_lbl_0434.png,-155.53,-163.45,-7.91
t1t2_lbl_0434.png,t1t2_lbl_0435.png,-163.45,-170.24,-6.79
t1t2_lbl_0435.png,t3t6_lbl_0000.png,-170.24,-91.30,78.94
t3t6_lbl_0000.png,t3t6_lbl_0001.png,-91.30,-80.93,10.37
t3t6_lbl_0001.png,t3t6_lbl_0002.png,-80.93,-91.06,-10.13
t3t6_lbl_0002.png,t3t6_lbl_0003.png,-91.06,-88.61,2.45
t3t6_lbl_0003.png,t3t6_lbl_0004.png,-88.61,-82.29,6.32
t3t6_lbl_0004.png,t3t6_lbl_0005.png,-82.29,-88.81,-6.52
t3t6_lbl_0005.png,t3t6_lbl_0006.png,-88.81,-78.94,9.86
t3t6_lbl_0006.png,t3t6_lbl_0007.png,-78.94,-73.58,5.36
t3t6_lbl_0007.png,t3t6_lbl_0008.png,-73.58,-72.38,1.20
t3t6_lbl_0008.png,t3t6_lbl_0009.png,-72.38,-67.11,5.27
t3t6_lbl_0009.png,t3t6_lbl_0010.png,-67.11,-71.63,-4.52
t3t6_lbl_0010.png,t3t6_lbl_0011.png,-71.63,-74.94,-3.31
t3t6_lbl_0011.png,t3t6_lbl_0012.png,-74.94,-81.55,-6.61
t3t6_lbl_0012.png,t3t6_lbl_0013.png,-81.55,-86.01,-4.45
t3t6_lbl_0013.png,t3t6_lbl_0014.png,-86.01,-84.45,1.56
t3t6_lbl_0014.png,t3t6_lbl_0015.png,-84.45,-79.26,5.19
t3t6_lbl_0015.png,t3t6_lbl_0016.png,-79.26,-89.89,-10.63
t3t6_lbl_0016.png,t3t6_lbl_0017.png,-89.89,-70.65,19.24
t3t6_lbl_0017.png,t3t6_lbl_0018.png,-70.65,-84.68,-14.04
t3t6_lbl_0018.png,t3t6_lbl_0019.png,-84.68,-80.49,4.19
t3t6_lbl_0019.png,t3t6_lbl_0020.png,-80.49,-81.81,-1.32
t3t6_lbl_0020.png,t3t6_lbl_0021.png,-81.81,-85.70,-3.89
t3t6_lbl_0021.png,t3t6_lbl_0022.png,-85.70,-77.79,7.91
t3t6_lbl_0022.png,t3t6_lbl_0023.png,-77.79,-72.19,5.60
t3t6_lbl_0023.png,t3t6_lbl_0024.png,-72.19,-82.78,-10.59
t3t6_lbl_0024.png,t3t6_lbl_0025.png,-82.78,-80.68,2.10
t3t6_lbl_0025.png,t3t6_lbl_0026.png,-80.68,-68.84,11.84
t3t6_lbl_0026.png,t3t6_lbl_0027.png,-68.84,-87.56,-18.72
t3t6_lbl_0027.png,t3t6_lbl_0028.png,-87.56,-70.05,17.51
t3t6_lbl_0028.png,t3t6_lbl_0029.png,-70.05,-81.12,-11.07
t3t6_lbl_0029.png,t3t6_lbl_0030.png,-81.12,-78.88,2.24
t3t6_lbl_0030.png,t3t6_lbl_0031.png,-78.88,-59.76,19.12
t3t6_lbl_0031.png,t3t6_lbl_0032.png,-59.76,-77.48,-17.72
t3t6_lbl_0032.png,t3t6_lbl_0033.png,-77.48,-92.01,-14.53
t3t6_lbl_0033.png,t3t6_lbl_0034.png,-92.01,-6.56,85.45
t3t6_lbl_0034.png,t3t6_lbl_0035.png,-6.56,-61.84,-55.28
t3t6_lbl_0035.png,t3t6_lbl_0036.png,-61.84,-73.55,-11.71
t3t6_lbl_0036.png,t3t6_lbl_0037.png,-73.55,-84.62,-11.07
t3t6_lbl_0037.png,t3t6_lbl_0038.png,-84.62,-104.41,-19.79
t3t6_lbl_0038.png,t3t6_lbl_0039.png,-104.41,-93.81,10.60
t3t6_lbl_0039.png,t3t6_lbl_0040.png,-93.81,-97.14,-3.33
t3t6_lbl_0040.png,t3t6_lbl_0041.png,-97.14,-98.50,-1.36
t3t6_lbl_0041.png,t3t6_lbl_0042.png,-98.50,-104.33,-5.83
t3t6_lbl_0042.png,t3t6_lbl_0043.png,-104.33,-103.62,0.71
t3t6_lbl_0043.png,t3t6_lbl_0044.png,-103.62,-94.13,9.49
t3t6_lbl_0044.png,t3t6_lbl_0045.png,-94.13,-77.36,16.77
t3t6_lbl_0045.png,t3t6_lbl_0046.png,-77.36,-81.62,-4.26
t3t6_lbl_0046.png,t3t6_lbl_0047.png,-81.62,-96.84,-15.22
t3t6_lbl_0047.png,t3t6_lbl_0048.png,-96.84,-100.10,-3.26
t3t6_lbl_0048.png,t3t6_lbl_0049.png,-100.10,-101.29,-1.20
t3t6_lbl_0049.png,t3t6_lbl_0050.png,-101.29,-101.08,0.21
t3t6_lbl_0050.png,t3t6_lbl_0051.png,-101.08,-91.78,9.29
t3t6_lbl_0051.png,t3t6_lbl_0052.png,-91.78,-91.58,0.20
t3t6_lbl_0052.png,t3t6_lbl_0053.png,-91.58,-89.90,1.68
t3t6_lbl_0053.png,t3t6_lbl_0054.png,-89.90,-103.22,-13.31
t3t6_lbl_0054.png,t3t6_lbl_0055.png,-103.22,-105.04,-1.82
t3t6_lbl_0055.png,t3t6_lbl_0056.png,-105.04,-89.58,15.45
t3t6_lbl_0056.png,t3t6_lbl_0057.png,-89.58,-93.48,-3.90
t3t6_lbl_0057.png,t3t6_lbl_0058.png,-93.48,-93.91,-0.43
t3t6_lbl_0058.png,t3t6_lbl_0059.png,-93.91,-98.70,-4.79
t3t6_lbl_0059.png,t3t6_lbl_0060.png,-98.70,-87.32,11.38
t3t6_lbl_0060.png,t3t6_lbl_0061.png,-87.32,-99.66,-12.34
t3t6_lbl_0061.png,t3t6_lbl_0062.png,-99.66,-96.29,3.36
t3t6_lbl_0062.png,t3t6_lbl_0063.png,-96.29,-102.02,-5.72
t3t6_lbl_0063.png,t3t6_lbl_0064.png,-102.02,-98.23,3.79
t3t6_lbl_0064.png,t3t6_lbl_0065.png,-98.23,-103.37,-5.14
t3t6_lbl_0065.png,t3t6_lbl_0066.png,-103.37,-97.01,6.36
t3t6_lbl_0066.png,t3t6_lbl_0067.png,-97.01,-93.08,3.93
t3t6_lbl_0067.png,t3t6_lbl_0068.png,-93.08,-100.90,-7.82
t3t6_lbl_0068.png,t3t6_lbl_0069.png,-100.90,-100.63,0.27
t3t6_lbl_0069.png,t3t6_lbl_0070.png,-100.63,-101.18,-0.55
t3t6_lbl_0070.png,t3t6_lbl_0071.png,-101.18,-87.63,13.55
t3t6_lbl_0071.png,t3t6_lbl_0072.png,-87.63,-106.91,-19.28
t3t6_lbl_0072.png,t3t6_lbl_0073.png,-106.91,-98.55,8.36
t3t6_lbl_0073.png,t3t6_lbl_0074.png,-98.55,-104.55,-6.00
t3t6_lbl_0074.png,t3t6_lbl_0075.png,-104.55,-91.62,12.93
t3t6_lbl_0075.png,t3t6_lbl_0076.png,-91.62,-92.56,-0.94
t3t6_lbl_0076.png,t3t6_lbl_0077.png,-92.56,-102.19,-9.62
t3t6_lbl_0077.png,t3t6_lbl_0078.png,-102.19,-96.20,5.99
t3t6_lbl_0078.png,t3t6_lbl_0079.png,-96.20,-106.96,-10.76
t3t6_lbl_0079.png,t3t6_lbl_0080.png,-106.96,-89.57,17.39
t3t6_lbl_0080.png,t3t6_lbl_0081.png,-89.57,-99.76,-10.19
t3t6_lbl_0081.png,t3t6_lbl_0082.png,-99.76,-87.93,11.83
t3t6_lbl_0082.png,t3t6_lbl_0083.png,-87.93,-95.76,-7.83
t3t6_lbl_0083.png,t3t6_lbl_0084.png,-95.76,-102.59,-6.83
t3t6_lbl_0084.png,t3t6_lbl_0085.png,-102.59,-94.16,8.43
t3t6_lbl_0085.png,t3t6_lbl_0086.png,-94.16,-100.17,-6.01
t3t6_lbl_0086.png,t3t6_lbl_0087.png,-100.17,-96.02,4.15
t3t6_lbl_0087.png,t3t6_lbl_0088.png,-96.02,-94.37,1.64
t3t6_lbl_0088.png,t3t6_lbl_0089.png,-94.37,-82.79,11.58
t3t6_lbl_0089.png,t3t6_lbl_0090.png,-82.79,-100.06,-17.27
t3t6_lbl_0090.png,t3t6_lbl_0091.png,-100.06,-95.76,4.31
t3t6_lbl_0091.png,t3t6_lbl_0092.png,-95.76,-98.39,-2.63
t3t6_lbl_0092.png,t3t6_lbl_0093.png,-98.39,-92.56,5.83
t3t6_lbl_0093.png,t3t6_lbl_0094.png,-92.56,-89.37,3.18
t3t6_lbl_0094.png,t3t6_lbl_0095.png,-89.37,-91.57,-2.19
t3t6_lbl_0095.png,t3t6_lbl_0096.png,-91.57,-103.09,-11.52
t3t6_lbl_0096.png,t3t6_lbl_0097.png,-103.09,-74.87,28.21
t3t6_lbl_0097.png,t3t6_lbl_0098.png,-74.87,-72.80,2.07
t3t6_lbl_0098.png,t3t6_lbl_0099.png,-72.80,-92.62,-19.82
t3t6_lbl_0099.png,t3t6_lbl_0100.png,-92.62,-84.79,7.83
t3t6_lbl_0100.png,t3t6_lbl_0101.png,-84.79,-71.51,13.28
t3t6_lbl_0101.png,t3t6_lbl_0102.png,-71.51,-94.12,-22.61
t3t6_lbl_0102.png,t3t6_lbl_0103.png,-94.12,-99.42,-5.30
t3t6_lbl_0103.png,t3t6_lbl_0104.png,-99.42,-97.10,2.31
t3t6_lbl_0104.png,t3t6_lbl_0105.png,-97.10,-94.31,2.80
t3t6_lbl_0105.png,t3t6_lbl_0106.png,-94.31,-108.21,-13.91
t3t6_lbl_0106.png,t3t6_lbl_0107.png,-108.21,-97.88,10.33
t3t6_lbl_0107.png,t3t6_lbl_0108.png,-97.88,-104.59,-6.71
t3t6_lbl_0108.png,t3t6_lbl_0109.png,-104.59,-88.80,15.79
t3t6_lbl_0109.png,t3t6_lbl_0110.png,-88.80,-92.54,-3.73
t3t6_lbl_0110.png,t3t6_lbl_0111.png,-92.54,-93.26,-0.72
t3t6_lbl_0111.png,t3t6_lbl_0112.png,-93.26,-86.33,6.93
t3t6_lbl_0112.png,t3t6_lbl_0113.png,-86.33,-89.76,-3.43
t3t6_lbl_0113.png,t3t6_lbl_0114.png,-89.76,-80.92,8.84
t3t6_lbl_0114.png,t3t6_lbl_0115.png,-80.92,-97.47,-16.55
t3t6_lbl_0115.png,t3t6_lbl_0116.png,-97.47,-90.52,6.96
t3t6_lbl_0116.png,t3t6_lbl_0117.png,-90.52,-89.94,0.58
t3t6_lbl_0117.png,t3t6_lbl_0118.png,-89.94,-109.77,-19.83
t3t6_lbl_0118.png,t3t6_lbl_0119.png,-109.77,-89.15,20.62
t3t6_lbl_0119.png,t3t6_lbl_0120.png,-89.15,-96.02,-6.88
t3t6_lbl_0120.png,t3t6_lbl_0121.png,-96.02,-95.38,0.64
t3t6_lbl_0121.png,t3t6_lbl_0122.png,-95.38,-81.96,13.42
t3t6_lbl_0122.png,t3t6_lbl_0123.png,-81.96,-102.84,-20.88
t3t6_lbl_0123.png,t3t6_lbl_0124.png,-102.84,-92.72,10.13
t3t6_lbl_0124.png,t3t6_lbl_0125.png,-92.72,-84.33,8.39
t3t6_lbl_0125.png,t3t6_lbl_0126.png,-84.33,-58.79,25.54
t3t6_lbl_0126.png,t3t6_lbl_0127.png,-58.79,-34.43,24.36
t3t6_lbl_0127.png,t3t6_lbl_0128.png,-34.43,-50.91,-16.49
t3t6_lbl_0128.png,t3t6_lbl_0129.png,-50.91,-35.77,15.14
t3t6_lbl_0129.png,t3t6_lbl_0130.png,-35.77,-36.51,-0.74
t3t6_lbl_0130.png,t3t6_lbl_0131.png,-36.51,-47.07,-10.56
t3t6_lbl_0131.png,t3t6_lbl_0132.png,-47.07,-30.79,16.27
t3t6_lbl_0132.png,t3t6_lbl_0133.png,-30.79,-46.02,-15.23
t3t6_lbl_0133.png,t3t6_lbl_0134.png,-46.02,-35.68,10.34
t3t6_lbl_0134.png,t3t6_lbl_0135.png,-35.68,-44.24,-8.56
t3t6_lbl_0135.png,t3t6_lbl_0136.png,-44.24,-48.38,-4.13
t3t6_lbl_0136.png,t3t6_lbl_0137.png,-48.38,-47.13,1.25
t3t6_lbl_0137.png,t3t6_lbl_0138.png,-47.13,-40.98,6.15
t3t6_lbl_0138.png,t3t6_lbl_0139.png,-40.98,-44.43,-3.46
t3t6_lbl_0139.png,t3t6_lbl_0140.png,-44.43,-53.30,-8.87
t3t6_lbl_0140.png,t3t6_lbl_0141.png,-53.30,-51.15,2.15
t3t6_lbl_0141.png,t3t6_lbl_0142.png,-51.15,-32.25,18.90
t3t6_lbl_0142.png,t3t6_lbl_0143.png,-32.25,-33.48,-1.23
t3t6_lbl_0143.png,t3t6_lbl_0144.png,-33.48,-43.48,-10.00
t3t6_lbl_0144.png,t3t6_lbl_0145.png,-43.48,-40.22,3.26
t3t6_lbl_0145.png,t3t6_lbl_0146.png,-40.22,-31.59,8.62
t3t6_lbl_0146.png,t3t6_lbl_0147.png,-31.59,-38.92,-7.32
t3t6_lbl_0147.png,t3t6_lbl_0148.png,-38.92,-50.44,-11.52
t3t6_lbl_0148.png,t3t6_lbl_0149.png,-50.44,-53.17,-2.73
t3t6_lbl_0149.png,t3t6_lbl_0150.png,-53.17,-50.22,2.96
t3t6_lbl_0150.png,t3t6_lbl_0151.png,-50.22,-45.51,4.71
t3t6_lbl_0151.png,t3t6_lbl_0152.png,-45.51,-44.75,0.76
t3t6_lbl_0152.png,t3t6_lbl_0153.png,-44.75,-56.75,-12.00
t3t6_lbl_0153.png,t3t6_lbl_0154.png,-56.75,-61.32,-4.57
t3t6_lbl_0154.png,t3t6_lbl_0155.png,-61.32,-46.85,14.47
t3t6_lbl_0155.png,t3t6_lbl_0156.png,-46.85,-48.55,-1.70
t3t6_lbl_0156.png,t3t6_lbl_0157.png,-48.55,-58.54,-9.99
t3t6_lbl_0157.png,t3t6_lbl_0158.png,-58.54,-73.50,-14.96
t3t6_lbl_0158.png,t3t6_lbl_0159.png,-73.50,-72.47,1.03
t3t6_lbl_0159.png,t3t6_lbl_0160.png,-72.47,-93.34,-20.87
t3t6_lbl_0160.png,t3t6_lbl_0161.png,-93.34,-81.50,11.84
t3t6_lbl_0161.png,t3t6_lbl_0162.png,-81.50,-79.52,1.98
t3t6_lbl_0162.png,t3t6_lbl_0163.png,-79.52,-95.79,-16.28
t3t6_lbl_0163.png,t3t6_lbl_0164.png,-95.79,-80.12,15.67
t3t6_lbl_0164.png,t3t6_lbl_0165.png,-80.12,-94.06,-13.94
t3t6_lbl_0165.png,t3t6_lbl_0166.png,-94.06,-100.10,-6.04
t3t6_lbl_0166.png,t3t6_lbl_0167.png,-100.10,-97.97,2.14
t3t6_lbl_0167.png,t3t6_lbl_0168.png,-97.97,-85.33,12.63
t3t6_lbl_0168.png,t3t6_lbl_0169.png,-85.33,-88.28,-2.95
t3t6_lbl_0169.png,t3t6_lbl_0170.png,-88.28,-95.59,-7.31
t3t6_lbl_0170.png,t3t6_lbl_0171.png,-95.59,-103.55,-7.96
t3t6_lbl_0171.png,t3t6_lbl_0172.png,-103.55,-80.46,23.09
t3t6_lbl_0172.png,t3t6_lbl_0173.png,-80.46,-79.91,0.55
t3t6_lbl_0173.png,t3t6_lbl_0174.png,-79.91,-108.38,-28.48
t3t6_lbl_0174.png,t3t6_lbl_0175.png,-108.38,-89.07,19.31
t3t6_lbl_0175.png,t3t6_lbl_0176.png,-89.07,-101.24,-12.17
t3t6_lbl_0176.png,t3t6_lbl_0177.png,-101.24,-95.78,5.46
t3t6_lbl_0177.png,t3t6_lbl_0178.png,-95.78,-89.64,6.14
t3t6_lbl_0178.png,t3t6_lbl_0179.png,-89.64,-94.69,-5.05
t3t6_lbl_0179.png,t3t6_lbl_0180.png,-94.69,-85.97,8.72
t3t6_lbl_0180.png,t3t6_lbl_0181.png,-85.97,-84.98,0.99
t3t6_lbl_0181.png,t3t6_lbl_0182.png,-84.98,-80.30,4.68
t3t6_lbl_0182.png,t3t6_lbl_0183.png,-80.30,-78.66,1.64
t3t6_lbl_0183.png,t3t6_lbl_0184.png,-78.66,-82.43,-3.77
t3t6_lbl_0184.png,t3t6_lbl_0185.png,-82.43,-81.19,1.24
t3t6_lbl_0185.png,t3t6_lbl_0186.png,-81.19,-96.99,-15.80
t3t6_lbl_0186.png,t3t6_lbl_0187.png,-96.99,-98.84,-1.85
t3t6_lbl_0187.png,t3t6_lbl_0188.png,-98.84,-89.46,9.38
t3t6_lbl_0188.png,t3t6_lbl_0189.png,-89.46,-99.42,-9.96
t3t6_lbl_0189.png,t3t6_lbl_0190.png,-99.42,-102.66,-3.24
t3t6_lbl_0190.png,t3t6_lbl_0191.png,-102.66,-102.62,0.04
t3t6_lbl_0191.png,t3t6_lbl_0192.png,-102.62,-99.32,3.30
t3t6_lbl_0192.png,t3t6_lbl_0193.png,-99.32,-92.67,6.65
t3t6_lbl_0193.png,t3t6_lbl_0194.png,-92.67,-99.98,-7.31
t3t6_lbl_0194.png,t3t6_lbl_0195.png,-99.98,-72.98,27.00
t3t6_lbl_0195.png,t3t6_lbl_0196.png,-72.98,-75.20,-2.22
t3t6_lbl_0196.png,t3t6_lbl_0197.png,-75.20,-95.51,-20.31
t3t6_lbl_0197.png,t3t6_lbl_0198.png,-95.51,-73.70,21.80
t3t6_lbl_0198.png,t3t6_lbl_0199.png,-73.70,-107.02,-33.32
t3t6_lbl_0199.png,t3t6_lbl_0200.png,-107.02,-130.99,-23.97
t3t6_lbl_0200.png,t3t6_lbl_0201.png,-130.99,-143.14,-12.15
t3t6_lbl_0201.png,t3t6_lbl_0202.png,-143.14,-106.59,36.55
t3t6_lbl_0202.png,t3t6_lbl_0203.png,-106.59,-94.63,11.96
t3t6_lbl_0203.png,t3t6_lbl_0204.png,-94.63,-124.13,-29.50
t3t6_lbl_0204.png,t3t6_lbl_0205.png,-124.13,-106.94,17.19
t3t6_lbl_0205.png,t3t6_lbl_0206.png,-106.94,-103.82,3.12
t3t6_lbl_0206.png,t3t6_lbl_0207.png,-103.82,-110.58,-6.77
t3t6_lbl_0207.png,t3t6_lbl_0208.png,-110.58,-127.30,-16.72
t3t6_lbl_0208.png,t3t6_lbl_0209.png,-127.30,-134.33,-7.03
t3t6_lbl_0209.png,t3t6_lbl_0210.png,-134.33,-101.19,33.15
t3t6_lbl_0210.png,t3t6_lbl_0211.png,-101.19,-111.36,-10.17
t3t6_lbl_0211.png,t3t6_lbl_0212.png,-111.36,-118.34,-6.98
t3t6_lbl_0212.png,t3t6_lbl_0213.png,-118.34,-121.17,-2.82
t3t6_lbl_0213.png,t3t6_lbl_0214.png,-121.17,-114.40,6.77
t3t6_lbl_0214.png,t3t6_lbl_0215.png,-114.40,-114.36,0.04
t3t6_lbl_0215.png,t3t6_lbl_0216.png,-114.36,-113.59,0.76
t3t6_lbl_0216.png,t3t6_lbl_0217.png,-113.59,-124.88,-11.29
t3t6_lbl_0217.png,t3t6_lbl_0218.png,-124.88,-107.34,17.55
t3t6_lbl_0218.png,t3t6_lbl_0219.png,-107.34,-123.54,-16.21
t3t6_lbl_0219.png,t3t6_lbl_0220.png,-123.54,-108.12,15.42
t3t6_lbl_0220.png,t3t6_lbl_0221.png,-108.12,-107.82,0.31
t3t6_lbl_0221.png,t3t6_lbl_0222.png,-107.82,-118.32,-10.50
t3t6_lbl_0222.png,t3t6_lbl_0223.png,-118.32,-99.46,18.86
t3t6_lbl_0223.png,t3t6_lbl_0224.png,-99.46,-94.50,4.95
t3t6_lbl_0224.png,t3t6_lbl_0225.png,-94.50,-124.07,-29.56
t3t6_lbl_0225.png,t3t6_lbl_0226.png,-124.07,-114.85,9.21
t3t6_lbl_0226.png,t3t6_lbl_0227.png,-114.85,-91.98,22.87
t3t6_lbl_0227.png,t3t6_lbl_0228.png,-91.98,-102.37,-10.39
t3t6_lbl_0228.png,t3t6_lbl_0229.png,-102.37,-109.69,-7.31
t3t6_lbl_0229.png,t3t6_lbl_0230.png,-109.69,-126.63,-16.94
t3t6_lbl_0230.png,t3t6_lbl_0231.png,-126.63,-107.85,18.78
t3t6_lbl_0231.png,t3t6_lbl_0232.png,-107.85,-113.33,-5.48
t3t6_lbl_0232.png,t3t6_lbl_0233.png,-113.33,-102.04,11.28
t3t6_lbl_0233.png,t3t6_lbl_0234.png,-102.04,-111.49,-9.44
t3t6_lbl_0234.png,t3t6_lbl_0235.png,-111.49,-111.61,-0.12
t3t6_lbl_0235.png,t3t6_lbl_0236.png,-111.61,-90.75,20.86
